	datetime-publish	author	section	award	word_count	accountability_index	logistical_record_index	anecdotal_data_index	quant_data_index	investigation_index	breaking_news_index
4547	1503633600.0	MANUELA TOBIAS	NORTH PINELLAS & CLEARWATER TIMES	0	20	0	0	3	0	0	0
4548	1196485200.0	none	Death Notice - Classified	0	3074	0	0	4	98	0	0
4549	1553745600.0	none	Obituaries	0	2955	0	0	8	77	0	0
4550	1280635200.0	JAMES PETTICAN	HERNANDO TIMES	0	118	0	0	0	2	0	0
4551	1225947600.0	EDUARDO A. ENCINA; Times Staff Writer	SPORTS	0	59	0	0	19	0	0	0
4552	1492574400.0	LOUIS JACOBSON	LOCAL	0	69	0	1	0	0	0	0
4553	983250000.0	ALEX LEARY	CITRUS TIMES; HERNANDO TIMES	0	93987	40	17	42587	978	0	5
4554	1142744400.0	BRANT JAMES	SPORTS	0	133802	40	14	65061	1710	0	7
4555	1378008000.0	none	Death Notice - Classified	0	8709	0	0	13	217	0	0
4556	1272427200.0	JODIE TILLMAN; TIMES STAFF WRITER	PASCO TIMES	0	163	0	0	0	5	0	0
4557	1100322000.0	TERRI BRYCE REEVES	TAMPA & STATE	0	88354	41	19	40648	911	0	1
4558	1146369600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4559	1330146000.0	Don Sapatkin INQUIRER STAFF WRITER	SPORTS	0	996	0	0	291	9	0	0
4560	1092888000.0	BRADY DENNIS	NATIONAL	0	84724	27	17	29150	1000	0	6
4561	1124856000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4562	1360818000.0	ALEXANDRA ZAYAS; Times Staff Writer	HERNANDO TIMES	0	76	0	0	0	0	0	0
4563	1319515200.0	none	Death Notice - Classified	0	5377	0	0	6	173	0	1
4564	1290229200.0	none	Death Notice - Classified	0	2324	0	0	6	69	0	0
4565	1417669200.0	A.D. Amorosi; For The Inquirer	FEATURES MAGAZINE	0	2930	0	1	319	26	0	0
4566	1176696000.0	RON MATUS; Times Staff Writer	PASCO TIMES	0	63157	28	4	25604	1034	0	14
4567	1437537600.0	CHRISTIAN BELANGER	LOCAL	0	41	0	0	25	1	0	0
4568	1076821200.0	MOLLY MOORHEAD	PASCO TIMES	0	202601	53	40	96037	3822	0	10
4569	1179547200.0	none	Death Notice - Classified	0	2402	0	0	2	68	0	0
4570	1194757200.0	none	Death Notice - Classified	0	7567	0	0	12	224	0	1
4571	1294030800.0	none	Death Notice - Classified	0	5807	0	0	44	187	0	0
4572	1307160000.0	GAIL HOLLENBECK; Times Correspondent	HERNANDO TIMES	0	37	0	0	0	0	0	0
4573	1275105600.0	none	Death Notice - Classified	0	544	0	0	1	16	0	0
4574	1142658000.0	MARY COLLISTER	LARGO TIMES	0	81398	34	14	43030	1086	0	9
4575	1324702800.0	STEPHEN F. HOLDER	SPORTS	0	16	0	0	0	3	0	0
4576	1246766400.0	none	Death Notice - Classified	0	5478	0	0	13	165	0	0
4577	1212033600.0	Michael Klein; Inquirer Columnist	FEATURES MAGAZINE	0	1319	3	0	104	16	0	0
4578	1301630400.0	none	Death Notice - Classified	0	5795	0	0	15	175	0	0
4579	1021867200.0	AUTUMN SIEGEL	HERNANDO TIMES	0	80786	33	23	61117	887	0	8
4580	1428552000.0	ANDREW MEACHAM; TIMES STAFF WRITER	LOCAL	0	33	0	0	3	1	0	0
4581	1143349200.0	LORRIE LYKINS	BUSINESS	0	119175	36	8	70831	1633	0	4
4582	1433390400.0	DANIEL RUTH	NATIONAL	0	61	0	0	0	0	0	0
4583	1370232000.0	none	Death Notice - Classified	0	3260	0	0	13	92	0	0
4584	1341460800.0	none	Death Notice - Classified	0	5677	0	0	29	168	0	0
4585	1314417600.0	none	Death Notice - Classified	0	1663	0	0	5	63	0	0
4586	986014800.0	LISA GREENE	NORTH PINELLAS TIMES	0	107969	46	21	41676	1352	0	5
4587	1143694800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4588	999144000.0	KATHERINE GAZELLA	SPORTS	0	202961	52	21	95312	2486	0	3
4589	1413950400.0	Amy Worden; Inquirer Harrisburg Bureau	PHILADELPHIA	0	811	1	1	220	2	0	0
4590	1118548800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4591	1188532800.0	JULIE GARISTO	HERNANDO TIMES	0	215549	49	22	118532	3941	0	18
4592	1414990800.0	GARY SHELTON	LOCAL	0	158	0	0	0	1	0	0
4593	1118116800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4594	1539748800.0	none	Obituaries	0	505	0	0	8	2	0	0
4595	1154577600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4596	1370750400.0	Kristin E. Holmes; Inquirer Staff Writer	HEALTH & SCIENCE	0	101124	77	16	54739	1249	0	3
4597	1481518800.0	none	Obituaries	0	583	0	0	1	20	0	0
4598	1315368000.0	none	Death Notice - Classified	0	7182	0	0	19	236	0	1
4599	955339200.0	JENNIFER FARRELL; SAUNDRA AMRHEIN	CITRUS TIMES	0	91973	36	5	48030	961	0	6
4600	1522209600.0	none	Obituaries	0	2712	0	0	13	75	0	0
4601	970977600.0	TIM GRANT	PASCO TIMES	0	161966	44	17	104487	2120	0	4
4602	1039928400.0	GAIL HOLLENBECK	CITRUS TIMES; HERNANDO TIMES	0	141108	64	13	89117	2101	0	9
4603	1330405200.0	none	Death Notice - Classified	0	5749	0	0	13	164	0	0
4604	1557720000.0	EDUARDO A. ENCINA -- Times Staff Writer	SPORTS	0	81	0	0	0	0	0	0
4605	1392181200.0	MARY KENNEY; Times Staff Writer	SPORTS	0	22	0	0	0	0	0	0
4606	1115179200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4607	1526356800.0	none	Obituaries	0	107	0	0	1	1	0	0
4608	1425445200.0	none	Death Notice - Classified	0	6275	0	0	8	180	0	0
4609	1137128400.0	ELENA LESLEY	CITRUS TIMES	0	118434	57	19	64809	1219	0	8
4610	1252296000.0	CHARLES HUHTANEN	PASCO TIMES	0	89	0	0	0	4	0	0
4611	1428638400.0	none	Death Notice - Classified	0	4442	0	0	2	119	0	0
4612	1206504000.0	WAVENEY ANN MOORE; Times staff writer	NEIGHBORHOOD TIMES	0	92756	73	8	36082	1284	0	3
4613	1251864000.0	none	Death Notice - Classified	0	5878	0	0	1735	190	0	0
4614	1297314000.0	none	Death Notice - Classified	0	3907	0	0	10	121	0	0
4615	1353301200.0	none	Death Notice - Classified	0	3331	0	0	14	87	0	0
4616	1147838400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4617	1380427200.0	none	Death Notice - Classified	0	5719	0	0	8	145	0	0
4618	1499313600.0	Ronnie Polaneczky	BUSINESS	0	124	0	0	0	1	0	0
4619	1483074000.0	none	Obituaries	0	3462	0	0	12	120	0	0
4620	1386738000.0	Michaelle Bond; Inquirer Staff Writer	PHILADELPHIA	0	606	0	0	110	9	0	0
4621	1147838400.0	CHRIS SHERMAN	Taste	0	98931	31	14	53649	1025	0	2
4622	1569297600.0	joey johnston -- Times Correspondent	SPORTS	0	17	0	0	0	0	0	0
4623	1507435200.0	KATHERINE SNOW SMITH	BAY	0	146	0	0	44	0	0	0
4624	1502251200.0	CHRISTOPHER SPATA; TIMES STAFF WRITER	LOCAL	0	78	0	0	0	1	0	0
4625	1537416000.0	RYAN HANRAHAN; MORGAN KEITH	POLITIFACT	0	76	0	0	0	1	0	0
4626	1454994000.0	AMY SHERMAN	SPORTS	0	36	0	0	21	1	0	0
4627	1305345600.0	DON JENSEN; Times Correspondent	SPORTS	0	50	0	0	0	0	0	0
4628	1200027600.0	Bob Ford; Inquirer Columnist	SPORTS	0	2309	0	0	1016	39	0	0
4629	1089259200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4630	1140325200.0	ASJYLYN LODER	HERNANDO TIMES	0	168068	83	18	71121	2258	0	4
4631	1230872400.0	Bob Brookover; Inquirer Staff Writer	SPORTS	0	3478	0	1	2285	193	0	0
4632	1108530000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4633	1336104000.0	BOB PUTNAM; Times Staff Writer	TBT	0	104	0	0	0	2	0	0
4634	1546837200.0	TRACEY MCMANUS; KATHRYN VARN; TIMES STAFF WRITERS	REGIONALS	0	38	0	0	0	0	0	0
4635	1293339600.0	CECILIA BARREDA	NEIGHBORHOOD TIMES	0	5	0	0	0	0	0	0
4636	1233291600.0	DANIEL RUTH	NATIONAL	0	69	0	0	1	1	0	0
4637	1252123200.0	ANTHONY SALVEGGI; Times Correspondent	SPORTS	0	64	0	0	0	2	0	0
4638	1095739200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4639	1104123600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4640	1136350800.0	DAVID ADAMS	NATIONAL	0	89244	35	7	42527	1054	0	10
4641	1558497600.0	By Chris Brennan STAFF WRITER	News	0	68	0	0	0	0	0	0
4642	1303876800.0	JUSTIN GEORGE; TIMES STAFF WRITER	CLEARWATER & NORTH PINELLAS TIMES	0	93	0	0	0	5	0	0
4643	1527652800.0	MATT BAKER; TIMES STAFF WRITER	SPORTS	0	22	0	0	0	0	0	0
4644	1366430400.0	none	Death Notice - Classified	0	113	0	0	0	3	0	0
4645	1097812800.0	WILL VAN SANT	TAMPA & STATE	0	118112	64	15	48892	1484	0	5
4646	1466913600.0	none	Obituaries	0	2885	0	0	27	87	0	0
4647	1169614800.0	EDDY RAMIREZ; Times Staff Writer	CITRUS TIMES	0	110296	48	17	48913	1758	0	4
4648	1206417600.0	Nancy Petersen; Inquirer Staff Writer	NATIONAL	0	2939	7	0	1389	38	0	0
4649	1128225600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4650	1091851200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4651	1146110400.0	none	Death Notice - Classified	0	188	0	0	0	4	0	0
4652	1547701200.0	none	Obituaries	0	1873	0	0	5	55	0	0
4653	1527998400.0	none	Obituaries	0	3525	0	0	2080	95	0	0
4654	1344052800.0	CARA FITZPATRICK; Times Staff Writer	LOCAL	0	83	0	0	2	1	0	0
4655	1138510800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4656	1356066000.0	ROBBYN MITCHELL; Times Staff Writer	LOCAL	0	45	0	0	0	0	0	0
4657	994219200.0	SHARON L. BOND	NEIGHBORHOOD TIMES	0	99794	51	6	45644	1200	0	4
4658	1510462800.0	none	Obituaries	0	3229	0	0	24	100	0	0
4659	1346817600.0	KATIE SANDERS	CLEARWATER & NORTH PINELLAS TIMES	0	24	0	0	10	2	0	0
4660	1455512400.0	JOE SMITH; TIMES STAFF WRITER	SPORTS	0	51	0	0	0	0	0	0
4661	1525320000.0	none	Obituaries	0	2375	0	0	7	73	0	0
4662	1480050000.0	none	Obituaries	0	1489	0	0	5	30	0	0
4663	1264568400.0	none	Death Notice - Classified	0	6734	0	0	19	220	0	0
4664	1033185600.0	DONG-PHUONG NGUYEN	TAMPA & STATE	0	98049	39	20	43626	1158	0	3
4665	1219550400.0	Reid Kanaley; Inquirer Columnist	BUSINESS	0	2318	1	0	809	31	0	0
4666	1152590400.0	BOB PUTNAM	TAMPA & STATE	0	78807	29	24	35231	871	0	15
4667	1044680400.0	WILLIAM R. LEVESQUE	LARGO TIMES; CLEARWATER TIMES; CITY & STATE; METRO	0	100793	69	18	31781	828	0	4
4668	1232427600.0	none	Death Notice - Classified	0	6803	0	0	11	222	0	0
4669	1493697600.0	MARC TOPKIN; TIMES STAFF WRITER	SPORTS	0	82	0	0	51	0	0	0
4670	1320642000.0	KEYONNA SUMMERS; Times Staff Writer	TAMPA BAY	0	56	0	0	5	1	0	0
4671	1540958400.0	none	Obituaries	0	4200	0	0	51	117	0	0
4672	1113537600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4673	1252728000.0	CAROLYN BRUNDAGE; Times Correspondent	PERSONAL BEST	0	106	0	0	0	0	0	0
4674	1511845200.0	ZACHARY T. SAMPSON; TIMES STAFF WRITER	LOCAL	0	110	1	0	0	0	0	0
4675	1123387200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4676	1548997200.0	SUSAN TAYLOR MARTIN	A_DESK	0	30	0	0	0	0	0	0
4677	1349755200.0	Nick Carroll; Inquirer Staff Writer	SOUTH JERSEY SPORTS	0	585	0	0	0	8	0	0
4678	1155268800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4679	1527825600.0	none	Obituaries	0	1525	0	0	3	65	0	0
4680	1387170000.0	none	Death Notice - Classified	0	3589	0	0	7	110	0	0
4681	1226725200.0	DEMORRIS A. LEE; Times Staff Writer	PASCO TIMES	0	93	0	0	0	2	0	0
4682	1436155200.0	none	Death Notice - Classified	0	3048	0	0	5	72	0	0
4683	1109998800.0	DAWN REISS	SPORTS	0	80829	56	7	35454	927	0	6
4684	1574658000.0	Paul Guzzo  -- Times Staff Writer	A DESK	0	54	0	0	0	1	0	0
4685	1270612800.0	none	Death Notice - Classified	0	7121	0	0	13	206	0	0
4686	1447995600.0	none	Obituaries	0	2909	0	0	15	106	0	0
4687	997848000.0	JOHN SCHWARB	SPORTS	0	104035	76	16	50683	1230	0	2
4688	1128830400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4689	1244433600.0	ERNEST HOOPER	TAMPA BAY	0	169	0	0	0	4	0	0
4690	1564027200.0	none	Obituaries	0	708	0	0	3	17	0	0
4691	1238904000.0	none	Death Notice - Classified	0	5192	0	0	14	172	0	0
4692	1196744400.0	Frank Fitzpatrick; Inquirer Staff Writer	SPORTS	0	8134	2	1	1109	90	0	0
4693	1194843600.0	NICOLE HUTCHESON; Times Staff Writer	MONDAY METRO	0	44545	24	1	21867	712	0	0
4694	1064289600.0	CHASE SQUIRES	HERNANDO TIMES	0	77600	26	9	36939	1008	0	5
4695	1529985600.0	none	Obituaries	0	1665	0	0	1	44	0	0
4696	1442462400.0	none	Death Notice - Classified	0	2456	0	0	10	74	0	0
4697	1066017600.0	SAUNDRA AMRHEIN	PASCO TIMES	0	92893	37	13	35839	840	0	4
4698	1128312000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4699	1096862400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4700	1261112400.0	none	Death Notice - Classified	0	5262	0	0	3	175	0	0
4701	1201410000.0	WES ALLISON; Times Staff Writer	NATIONAL	0	137122	32	9	64239	2221	0	3
4702	1576558800.0	By Les Bowen STAFF WRITER	Sports	0	78	0	0	0	0	0	0
4703	1434945600.0	none	Death Notice - Classified	0	3760	0	0	7	79	0	0
4704	1247630400.0	Craig R. McCoy and Emilie Lounsberry; Inquirer Sta	NATIONAL	0	2850	11	0	275	21	0	2
4705	1389416400.0	none	Death Notice - Classified	0	733	0	0	0	21	0	0
4706	1481259600.0	Michael Boren; Staff Writer	SOUTH JERSEY	0	1015	1	1	68	6	0	0
4707	1437019200.0	MARC TOPKIN; Times Staff Writer	SPORTS	0	66	0	0	0	2	0	0
4708	1047790800.0	ANTONYA ENGLISH; JOHN BARRY	FLORIDIAN	0	138139	33	24	75583	1728	0	7
4709	1197608400.0	RICK STROUD; Times Staff Writer	LOCAL & STATE; TAMPA & STATE	0	123422	95	30	39127	3164	0	23
4710	1552536000.0	none	Obituaries	0	1445	0	0	1	57	0	0
4711	1433476800.0	none	Death Notice - Classified	0	2505	0	0	5	75	0	0
4712	1013058000.0	KRIS HUNDLEY	SPORTS	0	114642	101	31	38792	1352	0	7
4713	1090987200.0	MARC TOPKIN	TAMPA & STATE	0	68778	11	3	32941	820	0	4
4714	1296450000.0	none	Death Notice - Classified	0	3039	0	0	4	105	0	0
4715	1250136000.0	MARC TOPKIN; TIMES STAFF WRITER	TAMPA BAY	0	213	0	0	0	1	0	0
4716	1545627600.0	By Diane Mastrull STAFF WRITER	Opinion	0	88	0	0	0	2	0	0
4717	1441080000.0	none	Death Notice - Classified	0	4551	0	0	18	116	0	0
4718	1300852800.0	ROBBYN MITCHELL; Times Staff Writer	TAMPA BAY	0	60	0	0	0	0	0	0
4719	1058500800.0	SAUNDRA AMRHEIN	PASCO TIMES	0	107142	52	12	73528	1218	0	4
4720	1156651200.0	SHEILA MULLANE ESTRADA	CITRUS TIMES	0	155184	62	17	67458	1954	0	13
4721	1222056000.0	GAIL HOLLENBECK; Times Correspondent	PASCO TIMES	0	73	0	0	0	0	0	0
4722	1202014800.0	DEREK J. LARIVIERE; Times Correspondent	SPORTS	0	146963	95	11	68211	2499	0	7
4723	1496721600.0	none	Obituaries	0	1800	0	0	7	67	0	0
4724	1453438800.0	none	Obituaries	0	2639	0	0	7	102	0	0
4725	1204866000.0	none	Death Notice - Classified	0	6448	0	0	5	196	0	0
4726	1319774400.0	MATT BAKER; Times Staff Writer	SPORTS	0	62	0	0	0	0	0	0
4727	1141016400.0	ANNE LINDBERG	CLEARWATER TIMES	0	68447	27	13	30580	691	0	12
4728	1109826000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4729	1472356800.0	none	Obituaries	0	3252	0	0	10	92	0	0
4730	1526184000.0	JAY CRIDLIN; TIMES POP MUSIC/CULTURE CRITIC	LATITUDES	0	65	0	0	0	1	0	0
4731	1572062400.0	By Sam Janesch and Angela Couloumbis SPOTLIGHT PA	News	0	119	1	0	0	0	0	0
4732	1354424400.0	GREG AUMAN; Times Staff Writer	HERNANDO TIMES	0	65	0	0	10	1	0	0
4733	1239422400.0	EILEEN SCHULTE; Times Staff Writer	CLEARWATER TIMES	0	53	0	0	0	3	0	0
4734	1235710800.0	SUSAN THURSTON; Times Staff Writer	TAMPA BAY	0	28	0	0	0	0	0	0
4735	1132203600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4736	1490760000.0	none	Obituaries	0	3256	0	0	9	87	0	0
4737	1032235200.0	STEVE LEE	NATIONAL	0	78706	46	8	52537	899	0	8
4738	1574571600.0	Michelle Stark -- Times Food and Lifestyle Editor	TASTE	0	79	0	0	0	1	0	0
4739	1282536000.0	RICHARD MARTIN; Times Staff Writer	NATIONAL	0	34	0	0	0	0	0	0
4740	1388552400.0	none	Death Notice - Classified	0	2747	0	0	8	60	0	0
4741	975646800.0	SHARON GINN	NORTH OF TAMPA	0	105267	56	14	42807	1246	0	1
4742	1561953600.0	By Michaelle Bond STAFF WRITER	Obituaries	0	35	0	0	0	0	0	0
4743	1076216400.0	NANCY PARADIS	FLORIDIAN	0	144857	47	46	85807	1861	0	7
4744	968817600.0	JENNIFER FARRELL	CITRUS TIMES; HERNANDO TIMES	0	110347	51	17	62647	1208	0	9
4745	1132808400.0	CAMILLE C. SPENCER	PASCO TIMES	0	81871	39	12	42729	961	0	4
4746	1483160400.0	MATT BAKER; TIMES STAFF WRITER	SPORTS	0	63	0	0	15	3	0	0
4747	1546232400.0	none	Obituaries	0	1624	0	0	7	48	0	0
4748	1493611200.0	none	Obituaries	0	2569	0	0	4	79	0	0
4749	1109307600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4750	1251691200.0	none	Death Notice - Classified	0	3640	0	0	5	107	0	0
4751	1549861200.0	none	Obituaries	0	1001	0	0	4	19	0	0
4752	1346212800.0	Bonnie L. Cook; Inquirer Staff Writer	PHILADELPHIA	0	330	4	0	29	7	0	0
4753	1282104000.0	MOLLY MOORHEAD; Times Staff Writer	PASCO TIMES	0	42	0	0	0	0	0	0
4754	1132549200.0	ELENA LESLEY	PASCO TIMES	0	74202	16	4	40138	992	0	0
4755	1401940800.0	none	Death Notice - Classified	0	3577	0	0	8	87	0	0
4756	1095220800.0	WAVENEY ANN MOORE	CLEARWATER TIMES	0	88547	39	4	58826	1095	0	6
4757	1349841600.0	none	Death Notice - Classified	0	7412	0	0	24	195	0	0
4758	1436500800.0	none	Death Notice - Classified	0	3168	0	0	750	97	0	0
4759	1130644800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4760	1239076800.0	RICK STROUD; Times Staff Writer	SPORTS	0	70	0	0	0	2	0	0
4761	1162443600.0	GREG AUMAN	CITRUS TIMES	0	101610	68	15	58164	1676	0	4
4762	1334548800.0	MARC TOPKIN; TIMES STAFF WRITER	LOCAL	0	6	0	0	0	0	0	0
4763	1156046400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4764	1225947600.0	none	Death Notice - Classified	0	6729	0	0	5	166	0	0
4765	1229922000.0	GARY SHELTON	PASCO TIMES	0	89	0	0	0	3	0	0
4766	1104296400.0	EILEEN SCHULTE	PASCO TIMES	0	80938	48	18	46773	978	0	8
4767	1094702400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4768	1377748800.0	Andrew Seidman; Inquirer Staff Writer	front_page	0	910	0	0	161	15	0	1
4769	1399780800.0	none	Death Notice - Classified	0	7923	1	0	20	225	0	0
4770	1281931200.0	none	Death Notice - Classified	0	5225	0	0	4	155	0	0
4771	1015650000.0	RYAN DAVIS	PASCO TIMES; CITY & STATE	0	109643	91	19	37771	1320	0	4
4772	1506225600.0	KATHY STRAUB; TIMES CORRESPONDENT	TAMPA TRIBUNE	0	71	0	0	6	0	0	0
4773	1574917200.0	none	Obituaries	0	61	0	0	0	2	0	0
4774	1352523600.0	none	Death Notice - Classified	0	793	0	0	1	22	0	0
4775	1369195200.0	SAMANTHA FUCHS; Times Staff Writer	PASCO TIMES	0	108	0	0	1	1	0	0
4776	1062216000.0	PETE YOUNG	SPORTS	0	112539	45	21	29518	1279	1	6
4777	1364443200.0	none	Death Notice - Classified	0	2044	0	0	11	80	0	0
4778	1000958400.0	BOB PUTNAM	SPORTS	0	108797	58	20	56911	1095	0	15
4779	1254628800.0	none	Death Notice - Classified	0	6045	0	1	3	178	0	1
4780	1141707600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4781	1548651600.0	none	Obituaries	0	2145	0	0	2	44	0	0
4782	1222747200.0	JOHN C. COTEY	TAMPA BAY	0	26	0	0	0	0	0	0
4783	1394082000.0	none	Death Notice - Classified	0	6155	0	0	25	164	0	0
4784	1293080400.0	ANTHONY SALVEGGI; TIMES CORRESPONDENT	SPORTS	0	51	0	0	8	0	0	0
4785	1034481600.0	DAMIAN CRISTODERO	NEIGHBORHOOD TIMES	0	151794	89	24	72863	1933	0	5
4786	1279857600.0	none	Death Notice - Classified	0	4687	0	0	10	143	0	0
4787	1287892800.0	none	Death Notice - Classified	0	6004	0	0	17	189	0	0
4788	1095480000.0	MICHELE MILLER	HERNANDO TIMES	0	92840	21	12	48389	1192	0	5
4789	1314504000.0	Andrew Maykuth; Inquirer Staff Writer	BUSINESS	0	1138	3	1	189	5	0	0
4790	1563768000.0	By Grace Dickinson STAFF WRITER	Obituaries	0	10	0	0	0	1	0	0
4791	1371441600.0	none	Death Notice - Classified	0	3842	0	0	262	127	0	0
4792	1267074000.0	none	Death Notice - Classified	0	4062	0	0	6	130	0	0
4793	1467518400.0	none	Obituaries	0	3100	0	0	25	84	0	0
4794	1482728400.0	JOEY KNIGHT; TIMES STAFF WRITER	SPORTS	0	51	0	0	0	0	0	0
4795	1226811600.0	LEONORA LAPETER ANTON; Times Staff Writer	NATIONAL	0	58	0	0	0	0	0	0
4796	1571371200.0	By Jonathan Tannenwald STAFF WRITER	Obituaries	0	123	0	0	0	5	0	0
4797	1395115200.0	Chris Hepp; Inquirer Staff Writer	BUSINESS	0	1555	4	0	742	11	0	0
4798	1431748800.0	Laura McCrystal, Jeff Gammage, and Jonathan Lai; I	WEB	0	3709	5	0	617	58	0	4
4799	1368763200.0	ROBBYN MITCHELL	NORTH OF TAMPA	0	6	0	0	0	0	0	0
4800	1501214400.0	RICK STROUD	SPORTS	0	45	0	0	0	0	0	0
4801	1281499200.0	JEFFREY S. SOLOCHEK; TIMES STAFF WRITER	PASCO TIMES	0	88	0	0	0	1	0	0
4802	1220500800.0	Todd Zolecki; Inquirer Staff Writer	SPORTS	0	1119	1	0	635	15	0	0
4803	1304222400.0	KHALIL MADANI; Times Correspondent	PASCO TIMES	0	69	0	0	4	0	0	0
4804	1476072000.0	none	Obituaries	0	942	0	0	2	20	0	0
4805	1525320000.0	MARC TOPKIN	SPORTS	0	27	0	0	0	0	0	1
4806	1412481600.0	none	Death Notice - Classified	0	5026	0	0	5	134	0	0
4807	1475121600.0	none	Obituaries	0	3759	0	0	7	127	0	0
4808	1195880400.0	BARBARA FREDRICKSEN	PASCO TIMES	0	75198	24	4	37098	1116	0	1
4809	1215662400.0	none	Death Notice - Classified	0	4565	0	0	6	146	0	0
4810	1180670400.0	none	Death Notice - Classified	0	4797	0	0	15	138	0	0
4811	1139202000.0	MOLLY MOORHEAD	PASCO TIMES	0	64001	13	6	20407	724	0	0
4812	1344052800.0	none	Death Notice - Classified	0	369	0	0	0	6	0	0
4813	1161748800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4814	1209182400.0	none	Death Notice - Classified	0	2574	0	0	2251	69	0	1
4815	1466740800.0	none	Obituaries	0	1254	0	0	8	34	0	0
4816	1310961600.0	MARC TOPKIN; JOE SMITH	SPORTS	0	57	0	0	0	0	0	0
4817	1557806400.0	By Kristen A. Graham STAFF WRITER	Obituaries	0	223	0	0	0	5	0	0
4818	1112072400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
4819	1237435200.0	none	Death Notice - Classified	0	5860	0	0	11	192	0	0
4820	1098331200.0	VALERIE TAYLOR	EDITORIAL	0	102371	52	18	43868	1424	0	1
4821	1406692800.0	MARLENE SOKOL; TIMES STAFF WRITER	LOCAL	0	80	1	0	0	0	0	0
4822	962856000.0	Diane Roberts	TAMPA & STATE	0	84142	52	15	35842	1054	0	8
4823	1186718400.0	none	Death Notice - Classified	0	6390	0	0	33	183	0	0
4824	1248494400.0	ERIN SULLIVAN; TIMES STAFF WRITER	PASCO TIMES	0	20	0	0	0	0	0	0
4825	1302494400.0	AARON SHAROCKMAN	BAYLINK	0	121	1	0	0	4	0	0
4826	1199509200.0	Jacqueline L. Urgo; Inquirer Staff Writer	OBITUARIES	0	2018	2	1	290	15	0	0
4827	1025668800.0	J. NEALY-BROWN	CITY & STATE	0	96196	52	5	42579	1084	0	11
4828	1293512400.0	JESSICA VANDER VELDE; LEE LOGAN; Times Staff Write	TAMPA BAY	0	245	0	0	44	1	0	0
4829	1305259200.0	none	Death Notice - Classified	0	3297	0	0	10	120	0	0
4830	1369627200.0	none	Death Notice - Classified	0	1967	0	0	16	60	0	0
4831	1197262800.0	Andrew Maykuth; Inquirer Staff Writer	PHILADELPHIA	0	7816	8	0	3663	93	0	0
4832	1184040000.0	Times Staff Writer	LOCAL & STATE	0	61293	37	8	29606	976	0	2
4833	1314331200.0	RODNEY PAGE; Times Staff Writer	SPORTS	0	94	0	0	0	1	0	0
4834	973659600.0	DEBORAH O'NEIL	NEIGHBORHOOD TIMES	0	170197	88	22	66039	2335	0	9
4835	1444968000.0	Joseph A. Slobodzian INQUIRER STAFF WRITER	EDITORIAL	0	657	2	1	22	0	0	0
4836	1398744000.0	Michael Boren; Inquirer Staff Writer	SOUTH JERSEY	0	443	1	0	58	3	0	0
4837	1563163200.0	none	Obituaries	0	1521	0	0	6	59	0	0
4838	1566532800.0	none	Obituaries	0	2430	0	0	4	68	0	0
4839	1005886800.0	BILL DURYEA	SPORTS	0	99253	33	9	47714	1277	0	3
4840	1529812800.0	none	Obituaries	0	2532	0	0	9	60	0	0
4841	1203829200.0	none	Death Notice - Classified	0	8093	2	0	15	236	0	0
4842	1256270400.0	DALIA COLON	TAMPA BAY	0	58	0	0	1	0	0	0
4843	1207108800.0	none	Death Notice - Classified	0	9129	0	0	33	286	0	0
4844	1057377600.0	BARBARA L. FREDRICKSEN	HERNANDO TIMES; PASCO TIMES	0	76406	12	10	45853	712	0	3
4845	1177819200.0	JODIE TILLMAN; Times Staff Writer	PERSPECTIVE	0	153603	60	20	67289	2326	0	11
